<TICKER>,<PER>,<DATE>,<TIME>,<AF_OPEN>,<AF_HIGH>,<AF_LOW>,<AF_CLOSE>,<AF_VOL>
DJ.A1FIN,60,20161208,060000,281.7474811,281.7527443,281.7369548,281.7369548,161
DJ.A1FIN,60,20161208,070000,281.7474811,281.7474811,281.7211653,281.7264285,223
DJ.A1FIN,60,20161208,080000,281.7211653,281.7422180,281.7106390,281.7316916,337
DJ.A1FIN,60,20161208,090000,281.7264285,281.7580074,281.7264285,281.7474811,353
DJ.A1FIN,60,20161208,100000,281.7527443,281.7580074,281.7264285,281.7422180,325
DJ.A1FIN,60,20161208,110000,281.7369548,281.7632706,281.7211653,281.7474811,334
DJ.A1FIN,60,20161208,120000,281.7527443,281.7843232,281.7159022,281.7316916,363
DJ.A1FIN,60,20161208,130000,281.7264285,281.8106390,281.7106390,281.7369548,406
DJ.A1FIN,60,20161208,140000,281.7316916,281.7685338,281.6264284,281.6895864,409
DJ.A1FIN,60,20161208,150000,281.6843232,283.3264291,281.6474811,282.8316921,513
DJ.A1FIN,60,20161208,160000,282.7843236,282.7843236,281.5948495,282.4843235,625
DJ.A1FIN,60,20161208,170000,282.5001130,283.3895870,282.4843235,283.2843238,589
DJ.A1FIN,60,20161208,180000,283.3211660,284.3843243,283.3053765,284.1211663,553
DJ.A1FIN,60,20161208,190000,284.1264294,285.1474825,284.0895873,285.1211667,548
DJ.A1FIN,60,20161208,200000,285.1106404,285.1211667,283.7106398,284.1737979,582
DJ.A1FIN,60,20161208,210000,284.2001137,284.3948506,283.8474820,284.0737978,578
DJ.A1FIN,60,20161208,220000,284.0895873,284.1211663,284.0843242,284.1001136,167
DJ.A1FIN,60,20161209,010000,284.0895873,284.1001136,284.0737978,284.0790610,242
DJ.A1FIN,60,20161209,020000,284.0737978,284.0895873,284.0632715,284.0632715,220
DJ.A1FIN,60,20161209,030000,284.0580084,284.0895873,284.0527452,284.0685347,187
DJ.A1FIN,60,20161209,040000,284.0737978,284.0843242,284.0527452,284.0737978,186
DJ.A1FIN,60,20161209,050000,284.0790610,284.0895873,284.0685347,284.0895873,137
DJ.A1FIN,60,20161209,060000,284.0790610,284.1106400,284.0790610,284.0948505,169
DJ.A1FIN,60,20161209,070000,284.1001136,284.1106400,284.0843242,284.0843242,266
DJ.A1FIN,60,20161209,080000,284.0790610,284.1211663,284.0737978,284.1001136,349
DJ.A1FIN,60,20161209,090000,284.1053768,284.1264294,284.0895873,284.1211663,312
DJ.A1FIN,60,20161209,100000,284.1159031,284.1316926,284.1106400,284.1264294,371
DJ.A1FIN,60,20161209,110000,284.1211663,284.1369558,284.1106400,284.1369558,322
DJ.A1FIN,60,20161209,120000,284.1316926,284.1580084,284.0843242,284.0948505,359
DJ.A1FIN,60,20161209,130000,284.1001136,284.1527452,284.0211662,284.0474820,421
DJ.A1FIN,60,20161209,140000,284.0527452,284.1948505,284.0527452,284.1527452,409
DJ.A1FIN,60,20161209,150000,284.1580084,284.1790610,283.2843238,283.6737977,521
DJ.A1FIN,60,20161209,160000,283.6159029,284.4264296,283.1685343,284.1580084,610
DJ.A1FIN,60,20161209,170000,284.1685347,284.1685347,283.3159028,283.4948502,469
DJ.A1FIN,60,20161209,180000,283.5159029,283.8895872,283.4159028,283.7527451,558
DJ.A1FIN,60,20161209,190000,283.7632714,283.9316925,283.5737976,283.8369556,512
DJ.A1FIN,60,20161209,200000,283.8316925,284.1211663,283.8159030,284.0264294,515
DJ.A1FIN,60,20161209,210000,284.0316926,284.5580086,283.9685346,284.4527454,566
DJ.A1FIN,60,20161209,220000,284.4632717,284.4948506,284.4474822,284.4790612,90
DJ.A1FIN,60,20161212,010000,284.5790612,284.5895875,284.5527454,284.5790612,191
DJ.A1FIN,60,20161212,020000,284.5843244,284.6211665,284.5790612,284.6053770,151
DJ.A1FIN,60,20161212,030000,284.6001138,284.6106402,284.5895875,284.6053770,175
DJ.A1FIN,60,20161212,040000,284.6001138,284.6053770,284.5948507,284.6001138,83
DJ.A1FIN,60,20161212,050000,284.6053770,284.6106402,284.5948507,284.6001138,49
DJ.A1FIN,60,20161212,060000,284.6053770,284.6053770,284.5895875,284.5895875,100
DJ.A1FIN,60,20161212,070000,284.5948507,284.6264296,284.5895875,284.6106402,111
DJ.A1FIN,60,20161212,080000,284.6053770,284.6211665,284.5948507,284.6001138,253
DJ.A1FIN,60,20161212,090000,284.6053770,284.6211665,284.5948507,284.6053770,255
DJ.A1FIN,60,20161212,100000,284.6001138,284.6264296,284.5790612,284.5895875,268
DJ.A1FIN,60,20161212,110000,284.5948507,284.6001138,284.5737980,284.5895875,256
DJ.A1FIN,60,20161212,120000,284.5948507,284.6053770,284.5527454,284.5843244,277
DJ.A1FIN,60,20161212,130000,284.5790612,284.5948507,284.5211664,284.5474822,370
DJ.A1FIN,60,20161212,140000,284.5422191,284.6422191,284.5106401,284.5159033,369
DJ.A1FIN,60,20161212,150000,284.5106401,284.5737980,283.8369556,284.5369559,501
DJ.A1FIN,60,20161212,160000,284.6159033,284.8685350,283.0843238,283.4527450,571
DJ.A1FIN,60,20161212,170000,283.4264292,283.5053766,282.5001130,282.7843236,586
DJ.A1FIN,60,20161212,180000,282.7790605,282.7948500,281.9737970,282.3737972,584
DJ.A1FIN,60,20161212,190000,282.3843235,282.9422184,282.3159024,282.6422183,587
DJ.A1FIN,60,20161212,200000,282.6316920,283.0264290,282.5580078,282.7527447,561
DJ.A1FIN,60,20161212,210000,282.7474815,282.8527447,282.5001130,282.7474815,550
DJ.A1FIN,60,20161212,220000,282.7843236,282.8159026,282.7737973,282.8106394,168
DJ.A1FIN,60,20161213,010000,282.8053763,282.8316921,282.8001131,282.8053763,258
DJ.A1FIN,60,20161213,020000,282.8106394,282.8264289,282.8053763,282.8159026,259
DJ.A1FIN,60,20161213,030000,282.8211658,282.8264289,282.8053763,282.8106394,255
DJ.A1FIN,60,20161213,040000,282.8053763,282.8264289,282.8053763,282.8159026,205
DJ.A1FIN,60,20161213,050000,282.8264289,282.8264289,282.7895868,282.7948500,159
DJ.A1FIN,60,20161213,060000,282.8001131,282.8001131,282.7790605,282.7843236,211
DJ.A1FIN,60,20161213,070000,282.7895868,282.7948500,282.7790605,282.7843236,258
DJ.A1FIN,60,20161213,080000,282.7895868,282.8001131,282.7790605,282.7843236,246
DJ.A1FIN,60,20161213,090000,282.7948500,282.8001131,282.7895868,282.7948500,35
DJ.A1FIN,60,20161213,100000,282.8001131,282.8264289,282.7843236,282.8159026,333
DJ.A1FIN,60,20161213,110000,282.8211658,282.8264289,282.7895868,282.8106394,344
DJ.A1FIN,60,20161213,120000,282.8159026,282.8159026,282.7527447,282.7790605,374
DJ.A1FIN,60,20161213,130000,282.7843236,282.8737974,282.7632710,282.8632710,378
DJ.A1FIN,60,20161213,140000,282.8685342,282.9737974,282.8632710,282.9527448,390
DJ.A1FIN,60,20161213,150000,282.9632711,284.7474823,282.9159026,283.7159030,502
DJ.A1FIN,60,20161213,160000,283.7527451,283.8422188,281.9211654,282.3527445,629
DJ.A1FIN,60,20161213,170000,282.3737972,282.8159026,282.0474812,282.3790603,586
DJ.A1FIN,60,20161213,180000,282.3948498,283.4580081,282.3790603,283.3474818,562
DJ.A1FIN,60,20161213,190000,283.3369554,283.7159030,283.2632712,283.3369554,539
DJ.A1FIN,60,20161213,200000,283.3422186,283.4527450,283.0053764,283.0948501,530
DJ.A1FIN,60,20161213,210000,283.1106396,283.7895872,283.0159027,283.5053766,557
DJ.A1FIN,60,20161213,220000,283.5053766,283.5580082,283.5053766,283.5369555,124
DJ.A1FIN,60,20161214,010000,283.5264292,283.5474818,283.5211660,283.5211660,236
DJ.A1FIN,60,20161214,020000,283.5264292,283.5422187,283.5211660,283.5316924,240
DJ.A1FIN,60,20161214,030000,283.5422187,283.5474818,283.5316924,283.5422187,207
DJ.A1FIN,60,20161214,040000,283.5369555,283.5474818,283.5211660,283.5264292,180
DJ.A1FIN,60,20161214,050000,283.5211660,283.5422187,283.5106397,283.5369555,199
DJ.A1FIN,60,20161214,060000,283.5422187,283.5474818,283.5211660,283.5369555,216
DJ.A1FIN,60,20161214,070000,283.5422187,283.5685345,283.5369555,283.5685345,184
DJ.A1FIN,60,20161214,080000,283.5632713,283.5843240,283.5527450,283.5737976,305
DJ.A1FIN,60,20161214,090000,283.5790608,283.5843240,283.5527450,283.5737976,359
DJ.A1FIN,60,20161214,100000,283.5790608,283.5843240,283.5632713,283.5685345,354
DJ.A1FIN,60,20161214,110000,283.5737976,283.6001134,283.5632713,283.5895871,349
DJ.A1FIN,60,20161214,120000,283.5843240,283.6264292,283.5474818,283.6264292,360
DJ.A1FIN,60,20161214,130000,283.6316924,283.7001135,283.6106398,283.6737977,377
DJ.A1FIN,60,20161214,140000,283.6632714,283.6737977,283.5895871,283.6580082,417
DJ.A1FIN,60,20161214,150000,283.6527450,283.6737977,281.7580074,282.3001129,507
DJ.A1FIN,60,20161214,160000,282.2685340,282.6737973,281.8422180,282.5737972,614
DJ.A1FIN,60,20161214,170000,282.5790604,282.8843237,281.8211654,282.1948497,596
DJ.A1FIN,60,20161214,180000,282.2159024,282.9053763,282.2159024,282.8422184,568
DJ.A1FIN,60,20161214,190000,282.8474816,283.0948501,282.6790604,282.8948500,562
DJ.A1FIN,60,20161214,200000,282.6948499,284.5001138,281.0685335,281.0685335,689
DJ.A1FIN,60,20161214,210000,281.0422177,282.0685339,280.1053752,280.7211649,665
DJ.A1FIN,60,20161214,220000,280.7316912,280.7316912,280.6895860,280.7316912,216
DJ.A1FIN,60,20161215,010000,280.6843228,280.6895860,280.6106386,280.6211649,256
DJ.A1FIN,60,20161215,020000,280.6264280,280.6737965,280.6001122,280.6685333,267
DJ.A1FIN,60,20161215,030000,280.6737965,280.6895860,280.6580070,280.6737965,237
DJ.A1FIN,60,20161215,040000,280.6790596,280.6948491,280.6685333,280.6895860,201
DJ.A1FIN,60,20161215,050000,280.6948491,280.7159018,280.6790596,280.6843228,181
DJ.A1FIN,60,20161215,060000,280.6895860,280.7001123,280.6737965,280.6843228,164
DJ.A1FIN,60,20161215,070000,280.6895860,280.7001123,280.6632702,280.6790596,207
DJ.A1FIN,60,20161215,080000,280.6685333,280.6948491,280.6106386,280.6422175,304
DJ.A1FIN,60,20161215,090000,280.6474807,280.6948491,280.6264280,280.6895860,333
DJ.A1FIN,60,20161215,100000,280.6790596,280.6843228,280.6422175,280.6474807,307
DJ.A1FIN,60,20161215,110000,280.6527438,280.6527438,280.5948491,280.5948491,303
DJ.A1FIN,60,20161215,120000,280.5895859,280.5948491,280.4632701,280.5422175,348
DJ.A1FIN,60,20161215,130000,280.5474806,280.5895859,280.4843227,280.4843227,375
DJ.A1FIN,60,20161215,140000,280.4895859,280.4948490,280.4106385,280.4948490,396
DJ.A1FIN,60,20161215,150000,280.5001122,283.4632713,280.4106385,283.4632713,532
DJ.A1FIN,60,20161215,160000,283.4895871,283.8632714,282.9211658,283.2053764,639
DJ.A1FIN,60,20161215,170000,283.2685344,283.8737978,283.2685344,283.6211661,595
DJ.A1FIN,60,20161215,180000,283.6106398,283.7474819,282.7474815,283.1474817,574
DJ.A1FIN,60,20161215,190000,283.1632712,283.5632713,282.4737972,282.6474815,580
DJ.A1FIN,60,20161215,200000,282.6316920,283.0948501,282.5211656,282.8211658,575
DJ.A1FIN,60,20161215,210000,282.8264289,283.0053764,282.1737971,282.2053760,582
DJ.A1FIN,60,20161215,220000,282.2527445,282.2737971,282.2369550,282.2737971,213
DJ.A1FIN,60,20161216,010000,282.2685340,282.2895866,282.2474813,282.2685340,297
DJ.A1FIN,60,20161216,020000,282.2737971,282.2737971,282.2474813,282.2527445,277
DJ.A1FIN,60,20161216,030000,282.2474813,282.2843234,282.2474813,282.2737971,261
DJ.A1FIN,60,20161216,040000,282.2685340,282.2948498,282.2632708,282.2895866,234
DJ.A1FIN,60,20161216,050000,282.2948498,282.3001129,282.2737971,282.2843234,244
DJ.A1FIN,60,20161216,060000,282.2895866,282.3001129,282.2843234,282.3001129,202
DJ.A1FIN,60,20161216,070000,282.2895866,282.3106392,282.2895866,282.2948498,223
DJ.A1FIN,60,20161216,080000,282.2895866,282.3106392,282.2790603,282.2895866,314
DJ.A1FIN,60,20161216,090000,282.2843234,282.2948498,282.2422182,282.2474813,322
DJ.A1FIN,60,20161216,100000,282.2422182,282.2580076,282.2264287,282.2527445,271
DJ.A1FIN,60,20161216,110000,282.2474813,282.2632708,282.2264287,282.2369550,317
DJ.A1FIN,60,20161216,120000,282.2316918,282.2843234,282.2316918,282.2369550,358
DJ.A1FIN,60,20161216,130000,282.2422182,282.3316919,282.2369550,282.2422182,311
DJ.A1FIN,60,20161216,140000,282.2474813,282.2895866,282.2106392,282.2474813,351
DJ.A1FIN,60,20161216,150000,282.2527445,282.9632711,282.1316918,282.5264288,517
DJ.A1FIN,60,20161216,160000,282.5422183,283.2053764,282.0527444,283.1527448,584
DJ.A1FIN,60,20161216,170000,283.1316922,283.1316922,281.9474812,282.6369552,588
DJ.A1FIN,60,20161216,180000,282.6580078,282.7422184,281.2948494,281.5632705,548
DJ.A1FIN,60,20161216,190000,281.5948495,281.6211653,281.0895861,281.5422179,548
DJ.A1FIN,60,20161216,200000,281.5159021,281.7632706,281.2474809,281.5895863,547
DJ.A1FIN,60,20161216,210000,281.5948495,281.5948495,280.8053755,281.1474809,542
DJ.A1FIN,60,20161216,220000,281.1527440,281.1843230,281.1211651,281.1737967,121
DJ.A1FIN,60,20161219,010000,281.1527440,281.1843230,281.1369546,281.1632704,143
DJ.A1FIN,60,20161219,020000,281.1685335,281.2053756,281.1685335,281.1948493,140
DJ.A1FIN,60,20161219,030000,281.1895862,281.2053756,281.1580072,281.1632704,142
DJ.A1FIN,60,20161219,040000,281.1580072,281.1685335,281.1527440,281.1632704,109
DJ.A1FIN,60,20161219,050000,281.1580072,281.1685335,281.1422177,281.1580072,117
DJ.A1FIN,60,20161219,060000,281.1632704,281.1685335,281.1527440,281.1580072,127
DJ.A1FIN,60,20161219,070000,281.1632704,281.1737967,281.1474809,281.1737967,129
DJ.A1FIN,60,20161219,080000,281.1685335,281.1790598,281.1422177,281.1580072,219
DJ.A1FIN,60,20161219,090000,281.1527440,281.1580072,281.1316914,281.1316914,250
DJ.A1FIN,60,20161219,100000,281.1264282,281.1369546,281.1106388,281.1211651,228
DJ.A1FIN,60,20161219,110000,281.1159019,281.1264282,281.0843230,281.1053756,221
DJ.A1FIN,60,20161219,120000,281.1001124,281.1316914,281.0790598,281.0895861,274
DJ.A1FIN,60,20161219,130000,281.0948493,281.1527440,281.0790598,281.1316914,381
DJ.A1FIN,60,20161219,140000,281.1369546,281.1580072,281.0895861,281.1211651,391
DJ.A1FIN,60,20161219,150000,281.1159019,281.8948496,281.0369545,281.0369545,515
DJ.A1FIN,60,20161219,160000,281.0474808,281.8264285,280.8790597,281.7211653,588
DJ.A1FIN,60,20161219,170000,281.7053758,281.8106390,280.3527437,280.3580069,569
DJ.A1FIN,60,20161219,180000,280.3474806,281.0527440,280.2211647,280.9001124,542
DJ.A1FIN,60,20161219,190000,280.8948492,281.6474811,280.8843229,281.6369548,529
DJ.A1FIN,60,20161219,200000,281.6474811,281.9474812,281.4264284,281.5685337,537
DJ.A1FIN,60,20161219,210000,281.5422179,281.8316917,281.1211651,281.8211654,527
DJ.A1FIN,60,20161219,220000,281.8001127,281.8001127,281.7790601,281.7948496,130
DJ.A1FIN,60,20161220,010000,281.8159022,281.8422180,281.7948496,281.8264285,241
DJ.A1FIN,60,20161220,020000,281.8316917,281.8369548,281.8053759,281.8159022,262
DJ.A1FIN,60,20161220,030000,281.8211654,281.8264285,281.8001127,281.8106390,291
DJ.A1FIN,60,20161220,040000,281.8053759,281.8264285,281.7948496,281.8159022,247
DJ.A1FIN,60,20161220,050000,281.8211654,281.8264285,281.7895864,281.8001127,286
DJ.A1FIN,60,20161220,060000,281.8053759,281.8106390,281.7843232,281.7948496,238
DJ.A1FIN,60,20161220,070000,281.8001127,281.8053759,281.7843232,281.8001127,219
DJ.A1FIN,60,20161220,080000,281.7895864,281.8159022,281.7843232,281.8001127,321
DJ.A1FIN,60,20161220,090000,281.8053759,281.8053759,281.7737969,281.7737969,346
DJ.A1FIN,60,20161220,100000,281.7790601,281.7948496,281.7632706,281.7685338,326
DJ.A1FIN,60,20161220,110000,281.7632706,281.7790601,281.7422180,281.7580074,330
DJ.A1FIN,60,20161220,120000,281.7632706,281.8369548,281.7369548,281.8211654,364
DJ.A1FIN,60,20161220,130000,281.8159022,281.9264286,281.8159022,281.9211654,347
DJ.A1FIN,60,20161220,140000,281.9316917,281.9948496,281.9053759,281.9895865,356
DJ.A1FIN,60,20161220,150000,282.0001128,283.9422188,281.9580075,283.9264294,513
DJ.A1FIN,60,20161220,160000,283.9159030,284.0106399,283.3843239,283.8527451,583
DJ.A1FIN,60,20161220,170000,283.8632714,283.9316925,283.2685344,283.4527450,547
DJ.A1FIN,60,20161220,180000,283.4474818,283.6580082,283.2843238,283.5580082,518
DJ.A1FIN,60,20161220,190000,283.5685345,283.9211662,283.5685345,283.9001136,499
DJ.A1FIN,60,20161220,200000,283.9211662,283.9211662,283.3948502,283.5369555,500
DJ.A1FIN,60,20161220,210000,283.5159029,284.2632716,283.4369555,284.2632716,520
DJ.A1FIN,60,20161220,220000,284.2580084,284.2790611,284.2527453,284.2527453,124
DJ.A1FIN,60,20161221,010000,284.2474821,284.2685348,284.2369558,284.2422190,206
DJ.A1FIN,60,20161221,020000,284.2474821,284.2527453,284.2211663,284.2474821,295
DJ.A1FIN,60,20161221,030000,284.2527453,284.2737979,284.2369558,284.2527453,310
DJ.A1FIN,60,20161221,040000,284.2632716,284.2632716,284.2474821,284.2580084,226
DJ.A1FIN,60,20161221,050000,284.2527453,284.2790611,284.2527453,284.2685348,189
DJ.A1FIN,60,20161221,060000,284.2632716,284.2737979,284.2527453,284.2527453,229
DJ.A1FIN,60,20161221,070000,284.2632716,284.2843242,284.2527453,284.2790611,227
DJ.A1FIN,60,20161221,080000,284.2685348,284.2843242,284.2580084,284.2632716,308
DJ.A1FIN,60,20161221,090000,284.2685348,284.2685348,284.2264295,284.2369558,294
DJ.A1FIN,60,20161221,100000,284.2316926,284.2474821,284.2211663,284.2422190,294
DJ.A1FIN,60,20161221,110000,284.2369558,284.2527453,284.2053768,284.2159032,329
DJ.A1FIN,60,20161221,120000,284.2106400,284.2790611,284.2106400,284.2632716,374
DJ.A1FIN,60,20161221,130000,284.2685348,284.3474822,284.2685348,284.3106400,363
DJ.A1FIN,60,20161221,140000,284.3053769,284.3580085,284.3001137,284.3422190,356
DJ.A1FIN,60,20161221,150000,284.3369558,284.3685348,283.4843239,283.6264292,500
DJ.A1FIN,60,20161221,160000,283.6106398,283.8843241,283.4264292,283.5422187,556
DJ.A1FIN,60,20161221,170000,283.5316924,283.8685346,283.4106397,283.6001134,540
DJ.A1FIN,60,20161221,180000,283.5895871,283.8580083,283.5685345,283.7580082,488
DJ.A1FIN,60,20161221,190000,283.7369556,283.7948504,283.4053765,283.4159028,470
DJ.A1FIN,60,20161221,200000,283.4106397,283.5895871,283.2948502,283.5106397,470
DJ.A1FIN,60,20161221,210000,283.5053766,283.6685345,283.1316922,283.1316922,510
DJ.A1FIN,60,20161221,220000,283.1053764,283.1211659,283.0843238,283.0948501,190
DJ.A1FIN,60,20161222,010000,283.0474816,283.0632711,283.0369553,283.0474816,244
DJ.A1FIN,60,20161222,020000,283.0527448,283.0790606,283.0422185,283.0632711,308
DJ.A1FIN,60,20161222,030000,283.0527448,283.0632711,283.0422185,283.0632711,180
DJ.A1FIN,60,20161222,040000,283.0527448,283.0685343,283.0474816,283.0632711,186
DJ.A1FIN,60,20161222,050000,283.0580080,283.0685343,283.0369553,283.0422185,220
DJ.A1FIN,60,20161222,060000,283.0474816,283.0527448,283.0264290,283.0422185,172
DJ.A1FIN,60,20161222,070000,283.0369553,283.0632711,283.0316922,283.0527448,125
DJ.A1FIN,60,20161222,080000,283.0580080,283.0737974,283.0264290,283.0316922,320
DJ.A1FIN,60,20161222,090000,283.0422185,283.0422185,283.0053764,283.0159027,318
DJ.A1FIN,60,20161222,100000,283.0264290,283.0264290,282.9895869,282.9948500,346
DJ.A1FIN,60,20161222,110000,283.0053764,283.0053764,282.9737974,283.0001132,346
DJ.A1FIN,60,20161222,120000,282.9948500,282.9948500,282.9264290,282.9527448,370
DJ.A1FIN,60,20161222,130000,282.9580079,282.9790606,282.8632710,282.8895868,386
DJ.A1FIN,60,20161222,140000,282.8948500,282.9474816,282.7790605,282.7895868,377
DJ.A1FIN,60,20161222,150000,282.7948500,282.8580079,281.9737970,282.0843234,478
DJ.A1FIN,60,20161222,160000,282.0790602,282.3264287,281.6737969,281.6737969,555
DJ.A1FIN,60,20161222,170000,281.6632706,281.7948496,281.2737967,281.4895863,532
DJ.A1FIN,60,20161222,180000,281.4843231,282.1580076,281.4790600,281.9790602,499
DJ.A1FIN,60,20161222,190000,281.9632707,282.5895867,281.9053759,282.5527446,513
DJ.A1FIN,60,20161222,200000,282.5580078,282.7211657,282.3790603,282.4316919,476
DJ.A1FIN,60,20161222,210000,282.4422182,282.4948498,282.0843234,282.4527446,499
DJ.A1FIN,60,20161222,220000,282.4369551,282.4527446,282.4159024,282.4474814,165
DJ.A1FIN,60,20161223,010000,282.4422182,282.4527446,282.4316919,282.4422182,224
DJ.A1FIN,60,20161223,020000,282.4369551,282.4474814,282.4211656,282.4369551,279
DJ.A1FIN,60,20161223,030000,282.4474814,282.4527446,282.4264288,282.4369551,189
DJ.A1FIN,60,20161223,040000,282.4316919,282.4422182,282.4211656,282.4369551,159
DJ.A1FIN,60,20161223,050000,282.4422182,282.4580077,282.4316919,282.4474814,107
DJ.A1FIN,60,20161223,060000,282.4527446,282.4580077,282.4369551,282.4580077,216
DJ.A1FIN,60,20161223,070000,282.4527446,282.4580077,282.4053761,282.4053761,209
DJ.A1FIN,60,20161223,080000,282.4106393,282.4474814,282.4106393,282.4369551,352
DJ.A1FIN,60,20161223,090000,282.4316919,282.4422182,282.4159024,282.4422182,308
DJ.A1FIN,60,20161223,100000,282.4316919,282.4474814,282.4264288,282.4422182,341
DJ.A1FIN,60,20161223,110000,282.4316919,282.4527446,282.4159024,282.4159024,336
DJ.A1FIN,60,20161223,120000,282.4211656,282.4527446,282.4053761,282.4369551,408
DJ.A1FIN,60,20161223,130000,282.4422182,282.5001130,282.4106393,282.4790604,403
DJ.A1FIN,60,20161223,140000,282.4843235,282.4895867,282.3895866,282.4580077,391
DJ.A1FIN,60,20161223,150000,282.4685340,282.6948499,282.0053760,282.6580078,523
DJ.A1FIN,60,20161223,160000,282.6527446,282.8264289,282.1053760,282.2422182,550
DJ.A1FIN,60,20161223,170000,282.2685340,282.2843234,281.9316917,282.1580076,522
